rank,author_id,text,created_at,date,time,author_name,url,sentiment,class
top9,business@press.coop,"<p>China is pressing farmers to increase soybean production through subsidies, government stockpiling and public pressure to bolster food security. Yet the risks of those policies fall heavily on millions of farmers <a href=""https://trib.al/kgxswEz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/kgxswEz</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-01 10:05:17+00:00,2023-05-01,0:05:17+,Bloomberg :press:,https://press.coop/@business/110292862087917799,negative,mastodon
top9,business@press.coop,"<p>The relentless erosion in Rivian’s share price is revealing an ugly truth <a href=""https://trib.al/m804Jna"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/m804Jna</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-01 10:10:18+00:00,2023-05-01,0:10:18+,Bloomberg :press:,https://press.coop/@business/110292881782580343,negative,mastodon
top9,business@press.coop,"<p>Travel in China surged over the Labor Day holidays as consumers emerged from three years of pandemic restrictions and Covid waves, boosting the economy’s recovery <a href=""https://trib.al/HyGxRwF"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/HyGxRwF</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 04:38:18+00:00,2023-05-04,4:38:18+,Bloomberg :press:,https://press.coop/@business/110308563234485452,positive,mastodon
top9,business@press.coop,"<p>The Mexican peso rose to its strongest level in almost six years after the Federal Reserve raised interest rates by a quarter percentage point and hinted at the end of its tightening cycle <a href=""https://trib.al/c16yilK"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/c16yilK</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 04:43:18+00:00,2023-05-04,4:43:18+,Bloomberg :press:,https://press.coop/@business/110308582939087919,positive,mastodon
top9,business@press.coop,"<p>“My first thought was that it must have been a fat finger.""</p><p>Oil’s dramatic open leaves traders puzzled after West Texas Intermediate plummeted <a href=""https://trib.al/LIXrGQ5"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/LIXrGQ5</span><span class=""invisible""></span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 04:48:21+00:00,2023-05-04,4:48:21+,Bloomberg :press:,https://press.coop/@business/110308602771079184,negative,mastodon
top9,business@press.coop,"<p>For 60 years, doctors and scientists searched for a vaccine against a common virus that, while sometimes deadly, is little known to the public. The hunt is over <a href=""https://trib.al/5aNiRoo"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/5aNiRoo</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 05:06:22+00:00,2023-05-04,5:06:22+,Bloomberg :press:,https://press.coop/@business/110308673640799744,negative,mastodon
top9,business@press.coop,"<p>Samsung faces its first-ever labor strike after an influential union threatened to stage a walkout to protest wages and the company’s alleged attempts to block labor organization <a href=""https://trib.al/Yux80FN"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/Yux80FN</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 05:19:24+00:00,2023-05-04,5:19:24+,Bloomberg :press:,https://press.coop/@business/110308724878839964,negative,mastodon
top9,business@press.coop,"<p>Rising Covid cases are threatening to overstrain Malaysia’s crowded hospitals and the Philippines reopened its coronavirus treatment wards due to a surge in Southeast Asia <a href=""https://trib.al/TG7wN6A"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/TG7wN6A</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 05:23:25+00:00,2023-05-04,5:23:25+,Bloomberg :press:,https://press.coop/@business/110308740648467971,negative,mastodon
top9,business@press.coop,"<p>Shares of D.R. Horton rallied toward a record high Wednesday as investors bet that the home-building giant will benefit from an eventual pause in the Fed's rate hike cycle <a href=""https://trib.al/3Pn7OIJ"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/3Pn7OIJ</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 05:43:28+00:00,2023-05-04,5:43:28+,Bloomberg :press:,https://press.coop/@business/110308819489097949,positive,mastodon
top9,business@press.coop,"<p>MetLife's first-quarter profit and revenue miss analysts’ estimates as the largest US life insurer grapples with a decline in premiums and fees <a href=""https://trib.al/SxCPG5Q"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/SxCPG5Q</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 05:51:29+00:00,2023-05-04,5:51:29+,Bloomberg :press:,https://press.coop/@business/110308851037759247,negative,mastodon
top9,business@press.coop,"<p>Australia's economy is “still running well"" and the country's bank margins have hit the peak, according to the head of National Australia Bank <a href=""https://trib.al/joKW2ON"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/joKW2ON</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 06:18:34+00:00,2023-05-04,6:18:34+,Bloomberg :press:,https://press.coop/@business/110308957500698835,positive,mastodon
top9,business@press.coop,"<p>Chinese tourists returned to the skies in droves over the Labor Day holidays as people embraced travel again following the end of Covid curbs, providing a bright spot for an oil market facing broader demand concerns <a href=""https://trib.al/5Ax3LFE"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/5Ax3LFE</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 06:18:34+00:00,2023-05-04,6:18:34+,Bloomberg :press:,https://press.coop/@business/110308957500188793,positive,mastodon
top9,business@press.coop,"<p>Allstate posted a bigger first-quarter loss than expected as higher premiums failed to offset rising auto costs and soaring catastrophe losses. <a href=""https://trib.al/eaXCbCU"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/eaXCbCU</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 06:23:35+00:00,2023-05-04,6:23:35+,Bloomberg :press:,https://press.coop/@business/110308977225069214,negative,mastodon
top9,business@press.coop,"<p>Australia will report a federal budget surplus for the first time in 15 years next week thanks to strong export prices and record-low unemployment <a href=""https://trib.al/N1SCvpx"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/N1SCvpx</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 06:35:36+00:00,2023-05-04,6:35:36+,Bloomberg :press:,https://press.coop/@business/110309024526492886,positive,mastodon
top9,business@press.coop,"<p>Western Alliance and other US regional bank stocks sank as PacWest plunged following a report that it’s weighing strategic options including a sale <a href=""https://trib.al/k9zKF8T"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/k9zKF8T</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 06:41:37+00:00,2023-05-04,6:41:37+,Bloomberg :press:,https://press.coop/@business/110309048175081311,negative,mastodon
top9,business@press.coop,"<p>Volkswagen beats expectations for first quarter earnings as strong demand in the US and Europe helped offset sliding sales in China <a href=""https://trib.al/rIuu71v"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/rIuu71v</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 06:51:39+00:00,2023-05-04,6:51:39+,Bloomberg :press:,https://press.coop/@business/110309087591903511,positive,mastodon
top9,business@press.coop,"<p>The UK's property market is already out of whack, says @mbrookerhk. Sunak's government doesn't need to revive the interest-free loan Help to Buy program <a href=""https://trib.al/hlYq6Xg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/hlYq6Xg</span><span class=""invisible""></span></a> via @opinion <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:02:40+00:00,2023-05-04,7:02:40+,Bloomberg :press:,https://press.coop/@business/110309130951230904,negative,mastodon
top9,business@press.coop,"<p>ArcelorMittal, the world’s top steelmaker outside of China, says first-quarter profit rose as rebounding demand lifted steel prices <a href=""https://trib.al/TqJIc1n"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/TqJIc1n</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:10:42+00:00,2023-05-04,7:10:42+,Bloomberg :press:,https://press.coop/@business/110309162489986346,positive,mastodon
top9,business@press.coop,"<p>“High inflation and interest rates continue to add to the uncertainty of global demand growth.” </p><p>The world’s biggest chemicals maker says the global market remains fragile <a href=""https://trib.al/zDHp1Vt"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/zDHp1Vt</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:17:43+00:00,2023-05-04,7:17:43+,Bloomberg :press:,https://press.coop/@business/110309190101750909,negative,mastodon
top9,business@press.coop,"<p>A man who had been shouting at people aboard a New York City subway train died after fellow riders tackled him and one put him in a chokehold that lasted until his body went limp <a href=""https://trib.al/qajl1Nm"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/qajl1Nm</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:19:43+00:00,2023-05-04,7:19:43+,Bloomberg :press:,https://press.coop/@business/110309197985820695,negative,mastodon
top9,business@press.coop,"<p>Pick n Pay Stores misses dividend estimates as South Africa’s third-largest grocer incurred extra costs to keep the lights on at its stores during nationwide power outages <a href=""https://trib.al/iWxFaDE"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/iWxFaDE</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:19:43+00:00,2023-05-04,7:19:43+,Bloomberg :press:,https://press.coop/@business/110309197986114359,negative,mastodon
top9,business@press.coop,"<p>NAB delivers its best half-year profit on record as higher interest rates boosted margins <a href=""https://trib.al/jrPUBWf"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/jrPUBWf</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:24:44+00:00,2023-05-04,7:24:44+,Bloomberg :press:,https://press.coop/@business/110309217699503926,positive,mastodon
top9,business@press.coop,"<p>European shares drop to the lowest in a month as investors await the ECB's interest rate decision <a href=""https://trib.al/AEdmWI1"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/AEdmWI1</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 07:55:49+00:00,2023-05-04,7:55:49+,Bloomberg :press:,https://press.coop/@business/110309339934142068,negative,mastodon
top9,business@press.coop,"<p>Maersk, a bellwether for global trade, reports a 56% decline in first-quarter operating profit and signals weaker results for the rest of 2023 <a href=""https://trib.al/ccHnznM"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/ccHnznM</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:05:51+00:00,2023-05-04,8:05:51+,Bloomberg :press:,https://press.coop/@business/110309379379766577,negative,mastodon
top9,business@press.coop,"<p>“It’s tough being a South African these days.""</p><p>Food prices have risen in South Africa even the cost of green peppers jumped 16%. Meanwhile, power cuts have also reduced the shelf life of tomatoes and other food that requires refrigeration <a href=""https://trib.al/ROZhyM0"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/ROZhyM0</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:14:52+00:00,2023-05-04,8:14:52+,Bloomberg :press:,https://press.coop/@business/110309414827899010,negative,mastodon
top9,business@press.coop,"<p>Next’s sales fell by less than expected in the first quarter as cash-strapped shoppers juggled rising fashion prices and household bills <a href=""https://trib.al/kayYBsS"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/kayYBsS</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:20:53+00:00,2023-05-04,8:20:53+,Bloomberg :press:,https://press.coop/@business/110309438459972310,negative,mastodon
top9,business@press.coop,"<p>A new poll shows 48% of adults in the US are worried about the safety of their deposits in banks and other financial institutions <a href=""https://trib.al/6ElhXzy"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/6ElhXzy</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:32:54+00:00,2023-05-04,8:32:54+,Bloomberg :press:,https://press.coop/@business/110309485746377440,negative,mastodon
top9,business@press.coop,"<p>UBS's board of directors concluded that buying Credit Suisse wasn’t desirable just weeks before the historic deal <a href=""https://trib.al/AbotDkx"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/AbotDkx</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:43:56+00:00,2023-05-04,8:43:56+,Bloomberg :press:,https://press.coop/@business/110309529106664837,negative,mastodon
top9,business@press.coop,"<p>Banking turmoil is straining those who rely on midsized banks for capital <a href=""https://trib.al/PTkfBs2"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/PTkfBs2</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:47:57+00:00,2023-05-04,8:47:57+,Bloomberg :press:,https://press.coop/@business/110309544894654464,negative,mastodon
top9,business@press.coop,"<p>Surging fruit and vegetable costs are making South African braais much more expensive <a href=""https://trib.al/HUeMFuP"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/HUeMFuP</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:47:57+00:00,2023-05-04,8:47:57+,Bloomberg :press:,https://press.coop/@business/110309544894908202,negative,mastodon
top9,business@press.coop,"<p>Earnings estimates for Indian firms may be slashed by about 40% due to global and domestic risks, according to Bank of America <a href=""https://trib.al/TlJhhlL"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/TlJhhlL</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:52:57+00:00,2023-05-04,8:52:57+,Bloomberg :press:,https://press.coop/@business/110309564608020680,negative,mastodon
top9,business@press.coop,"<p>Damage to the Amazon rainforest could cost Brazil $184 billion, nearly 10% of the country's GDP <a href=""https://trib.al/EFyd3rY"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/EFyd3rY</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 08:56:58+00:00,2023-05-04,8:56:58+,Bloomberg :press:,https://press.coop/@business/110309580353412081,negative,mastodon
top9,business@press.coop,"<p>China gets data indicating that manufacturers are starting to struggle <a href=""https://trib.al/5QnoXvU"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/5QnoXvU</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 09:06:59+00:00,2023-05-04,9:06:59+,Bloomberg :press:,https://press.coop/@business/110309619766643344,negative,mastodon
top9,business@press.coop,"<p>If governments fail to make more “selfish” arguments in favor of backing Ukraine, public fatigue will set in quickly, especially if its planned counteroffensive fizzles, says @Bershidsky <a href=""https://trib.al/QDCMzr2"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/QDCMzr2</span><span class=""invisible""></span></a> via opinion <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 09:31:03+00:00,2023-05-04,9:31:03+,Bloomberg :press:,https://press.coop/@business/110309714401063169,negative,mastodon
top9,business@press.coop,"<p>Hong Kong’s retail sales growth accelerated in March at the fastest pace on record <a href=""https://trib.al/k2YKa3Q"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/k2YKa3Q</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 09:52:06+00:00,2023-05-04,9:52:06+,Bloomberg :press:,https://press.coop/@business/110309797192688818,positive,mastodon
top9,business@press.coop,"<p>Taiwan’s spy chief warned that Xi Jinping’s moves to surround himself with a coterie of like-minded officials increases the risk of conflict over the island at the heart of US-China tensions <a href=""https://trib.al/oZ9js0F"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/oZ9js0F</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 09:58:07+00:00,2023-05-04,9:58:07+,Bloomberg :press:,https://press.coop/@business/110309820854026170,negative,mastodon
top9,business@press.coop,"<p>The cost of daycare and health care keeps rising, but it seems workers in the industry are more poorly paid than ever <a href=""https://trib.al/KeRZ2Pt"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/KeRZ2Pt</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 10:34:12+00:00,2023-05-04,0:34:12+,Bloomberg :press:,https://press.coop/@business/110309962741558335,negative,mastodon
top9,business@press.coop,"<p>The SEC's crypto enforcement push threatens to reshape Coinbase — and the rest of an industry rooted in gray areas of the law <a href=""https://trib.al/LwLe1LC"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/LwLe1LC</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-04 10:51:15+00:00,2023-05-04,0:51:15+,Bloomberg :press:,https://press.coop/@business/110310029777398865,negative,mastodon
top9,business@press.coop,"<p>The health of the financial system is either stable or scary, depending on who you ask. But the big threat is the GOP debt limit threat. Here’s your Weekend Reading <a href=""https://trib.al/Zqhb5C1"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/Zqhb5C1</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 12:38:55+00:00,2023-05-06,2:38:55+,Bloomberg :press:,https://press.coop/@business/110321777756026076,negative,mastodon
top9,business@press.coop,"<p>It is certainly possible to enjoy the Derby for the sport and the beauty alone, without betting or bourbon, but who would want to? <a href=""https://trib.al/q7XzLzg"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/q7XzLzg</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 12:45:57+00:00,2023-05-06,2:45:57+,Bloomberg :press:,https://press.coop/@business/110321805418907827,positive,mastodon
top9,business@press.coop,"<p>The White House is probing how companies use artificial intelligence to monitor and manage workers, practices the Biden Administration says are increasingly prevalent and can inflict significant harm.</p><p>@josheidelson explains <a href=""https://trib.al/6InTCyz"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/6InTCyz</span><span class=""invisible""></span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 13:08:01+00:00,2023-05-06,3:08:01+,Bloomberg :press:,https://press.coop/@business/110321892151811057,negative,mastodon
top9,business@press.coop,"<p>The UK’s housing market doesn’t need help from the government’s moribund interest-free loan program <br><a href=""https://trib.al/zZHLGqi"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/zZHLGqi</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 13:46:07+00:00,2023-05-06,3:46:07+,Bloomberg :press:,https://press.coop/@business/110322041953120332,negative,mastodon
top9,business@press.coop,"<p>📩Your best news source for all things money and power in the US capital. Read the latest in Washington Edition.</p><p>Subscribe now ➡️ <a href=""https://www.bloomberg.com/account/newsletters/washington"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">bloomberg.com/account/newslett</span><span class=""invisible"">ers/washington</span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 13:46:11+00:00,2023-05-06,3:46:11+,Bloomberg :press:,https://press.coop/@business/110322042234630950,positive,mastodon
top9,business@press.coop,"<p>IBM CEO Arvind Krishna has a message for his 260,000 employees: Remote work can be hazardous to your career <a href=""https://trib.al/ioybqSt"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/ioybqSt</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 13:53:07+00:00,2023-05-06,3:53:07+,Bloomberg :press:,https://press.coop/@business/110322069472695186,negative,mastodon
top9,business@press.coop,"<p>Pro-war Kremlin novelist Zakhar Prilepin has been injured in a car bombing in central Russia <a href=""https://trib.al/aSqo3kn"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/aSqo3kn</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 14:04:09+00:00,2023-05-06,4:04:09+,Bloomberg :press:,https://press.coop/@business/110322112886679633,negative,mastodon
top9,business@press.coop,"<p>Penny Mordaunt has been praised for her conduct during the coronation of King Charles, where she held ceremonial swords for more than an hour <a href=""http://bloom.bg/3NPT9Jf"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">bloom.bg/3NPT9Jf</span><span class=""invisible""></span></a>  <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 14:11:13+00:00,2023-05-06,4:11:13+,Bloomberg :press:,https://press.coop/@business/110322140667598550,positive,mastodon
top9,business@press.coop,"<p>Hawaii's overtourism problem may get worse than ever <a href=""https://trib.al/uUYcHK8"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/uUYcHK8</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 14:31:14+00:00,2023-05-06,4:31:14+,Bloomberg :press:,https://press.coop/@business/110322219352040451,negative,mastodon
top9,business@press.coop,"<p>According to Shark Tank investor Barbara Corcoran, you're thinking about points and miles all wrong <a href=""https://trib.al/4c75B93"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">trib.al/4c75B93</span><span class=""invisible""></span></a> <a href=""https://press.coop/tags/press"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>press</span></a></p>",2023-05-06 15:12:20+00:00,2023-05-06,5:12:20+,Bloomberg :press:,https://press.coop/@business/110322380991633112,negative,mastodon
